restaurant_overall_rating,user_rating,user_review,restaurant_num_reviews,restaurant_location,restaurant_name,user_name,user_location,restaurant_phone,restaurant_url
4.5,5.0,"I am obsessed with this place. I moved to DC from Texas and had been in search of authentic Mexican food. This place is bomb. All of their food is fresh, authentic, and delicious. My favorite are the tacos de bistec. Their quesadillas are delicious and the portions are more than enough. The mole is different than what I am used to but great nonetheless. I will be coming here at least once every two weeks",140,"Washington, DC",Taqueria Habanero,Erica S.,"Washington, DC",2027227700,/biz/taqueria-habanero-washington
4.5,4.0,"Cyndy's Bottom Line:  Excellently prepared authentic hand made Mexican food.If you want delightful delicious, flavorful Mexican food this is the best in the city!  Everything is made with fresh ingredients which makes the food so very delicious.Hubby had the tacos made of beef tongue, carnitas, and chorizo.  The tortillas are hand made to order.  Literally made when you order.  The tacos are plated with diced onions, cilantro, slices of radish and cucumbers and served with lime slices.  They serve coca-cola Mexicana too.I ordered the platos especiales - enchiladas de pollo (verses or rojas) rolled in a corn tortilla filled with chicken covered with your choice of red or green sauce and topped with grated cheese and served with black beans and rice.The entire plate was absolutely mouthwatering delicious!  Amazing flavors!Upon my first bite my tastebuds were singing!  There are three enchiladas that are neatly rolled up.  The chicken filling is shredded and there is a good amount of flavorful sauce throughout.  I had the red sauce and it was flavorful with the right amount of spiciness and heat.  The rice was the best I've had.  Love the flavor!  The black beans were so yummy too.  Again the flavors were so robust!There is a condiment tray of sauces and the pickled onions. Loved the pickled onions!  The pickled flavor with the spiciness and heat was so addictive delicious.  It went extremely well with the enchiladas. The word is out and the line is forming.  Bring cash.",140,"Washington, DC",Taqueria Habanero,Cyndy K.,"Falls Church, VA",2027227700,/biz/taqueria-habanero-washington
4.5,4.0,"Don't let the humble setting fool you, this place is serving up amazing food. Drink up the ""agua fresco"" made daily, and try a few of the taco options (they're all great!). Also, their salsas are fantastic, but beware the habanero... It's not for the faint of heart.",140,"Washington, DC",Taqueria Habanero,David C.,"Ludlow, MA",2027227700,/biz/taqueria-habanero-washington
4.5,5.0,"As a Mexican I can certified that the food here is great! I tried  fish and shrimp tacos, both excellent! Also, had a bite of enchiladas of mole poblano and they were also quite authentic, great chocolate color and taste. A highly recommended place!",140,"Washington, DC",Taqueria Habanero,Gabriel E.,"Bethesda, MD",2027227700,/biz/taqueria-habanero-washington
4.5,3.0,Really good tacos..home made and the today drinks are good ..you can sit but there is no much space but still is good.,140,"Washington, DC",Taqueria Habanero,Maria R.,"Woodbridge, VA",2027227700,/biz/taqueria-habanero-washington
4.5,5.0,"Amazing food- in fact we started with three tacos and continued to order more several times. The carnitas were my favorite and the homemade tortillas are delicious! Also, the lady was beyond friendly and patient despite us ordering one off tacos multiple different times. :)",140,"Washington, DC",Taqueria Habanero,Marie C.,"Dallas, TX",2027227700,/biz/taqueria-habanero-washington
4.5,5.0,"Fantastic flavors and outstanding fresh tortillas. Best tacos I've had in DC. Service and decor is meh, but that's not why you're there.",140,"Washington, DC",Taqueria Habanero,Leland S.,"Washington, DC",2027227700,/biz/taqueria-habanero-washington
4.5,5.0,"Amazing, authentic food and fantastic service! We tried the tongue taco, carnitas taco, beef huaraches, and the cubano sandwich (which was huge!). Everything was amazing but the carnitas tacos were incredible. The guacamole is also delicious and super fresh. The table enjoyed the different sauces that come with the meal- but be careful, some of them are quite spicy!",140,"Washington, DC",Taqueria Habanero,Caitrin O.,"London, United Kingdom",2027227700,/biz/taqueria-habanero-washington
4.5,5.0,"Amazing tacos!!!Ever since I moved from California to DC I have been searching for something to fill the taco truck shaped hole in my heart. I haven't had any of their other dishes but I have had almost all of their tacos: carnitas, barbacoa, fish, chicken, steak and pastor (!!!) and you really can't go wrong. consistently delicious",140,"Washington, DC",Taqueria Habanero,Margaux W.,"Washington, DC",2027227700,/biz/taqueria-habanero-washington
4.5,4.0,"This place is delicious!  When arrived you can just chose a seat and you are greeted quickly. The salsa is amazing. I had a combo of 4 tacos. An al pastor, shrimp, chorizo and a chicken. Two are pictured!  The waiters are very pleasant and appreciate the business",140,"Washington, DC",Taqueria Habanero,Lauren F.,"Washington, DC",2027227700,/biz/taqueria-habanero-washington
4.5,4.0,"On a late lunch trek out to DC via metro I decided to give the well deserved Taqueria Habanero a try.  It was Saturday mid-day and no crowds.  On first impression the restaurant is small yet clean and well appointed. I would say seating gets limited fast on a busy hour. I ordered 4 different tacos and a bottle of water up at the counter. Service is straight forward and polite. I promptly found a seat at one of the empty tables. Ten minutes in and my order was served up and ready to go with home made sauces. The tacos were well constructed, authentic, and flavorful. The added choice of sauces add a spicy element if desired. I am giving this restaurant a well deserved 4 star rating on my first lunch out.  I will certainly be back for another visit to try the other items on the menu.",140,"Washington, DC",Taqueria Habanero,Alex B.,"Reston, VA",2027227700,/biz/taqueria-habanero-washington
4.5,5.0,"Deliciously simple tacos!  I can't wait to go back.  The chicken tacos were my favorite, although I enjoyed the pork ones as well.",140,"Washington, DC",Taqueria Habanero,Maggie M.,"Hyattsville, MD",2027227700,/biz/taqueria-habanero-washington
4.5,4.0,The rice and beans and mushroom and cactus tacos were great.,140,"Washington, DC",Taqueria Habanero,D S.,"Washington, DC",2027227700,/biz/taqueria-habanero-washington
4.5,4.0,I'm soooooooo HAPPY!!!!!!! Best tacos hands down in the DC area. I love momma-pop establishments and for $10 I was full like hippo lol!,140,"Washington, DC",Taqueria Habanero,Brittany O.,"Silver Spring, MD",2027227700,/biz/taqueria-habanero-washington
4.5,4.0,"Solid taqueria, appreciate that they serve the traditional things like lengua and whatnot.  The tortas my friend and I had were tasty and stuffed full, and the bread was great.  Had a nice crunch without taking away from the meat and veggies inside the sandwhich.  The salsas and sides were fresh and tasty, but the only complaint was that they oversalted their chips.  Otherwise very tasty and reasonably priced meal.",140,"Washington, DC",Taqueria Habanero,Randal R.,"Washington, DC",2027227700,/biz/taqueria-habanero-washington
4.5,5.0,Great authentic tacos which is rare for DC. Welcoming and relaxed environment. The tortillas are definitely the star if the show!,140,"Washington, DC",Taqueria Habanero,Mercedes W.,"Washington, DC",2027227700,/biz/taqueria-habanero-washington
4.5,3.0,"The tacos here are good and pretty cheap.  The chrorizo taco was tasty and the pescado taco was delicious.  I tried Taqueria Habanero the same day I tried El Sol just up the street, and found El Sol to be the winner of the head-to-head.  The tacos from Taqueria Habanero were a bit smaller and a bit bread-y.",140,"Washington, DC",Taqueria Habanero,Jack R.,"Washington, DC",2027227700,/biz/taqueria-habanero-washington
4.5,5.0,"Taqueria Habanero went from 4 to 5 stars based on the homemade tortillas. Guacamole was generous and fresh (although I should have requested extra salsa to accompany it) and I could eat their al pastor - pork cooked with sweet pineapple - and chourico tacos for every meal. I'm from Cape Cod so I can't really speak to the authenticity but I can speak to the tastineness and that's genuine. Also, totally affordable, I picked up a to go dinner for 2 and spent less than $20.",140,"Washington, DC",Taqueria Habanero,Sarah M.,"Washington, DC",2027227700,/biz/taqueria-habanero-washington
4.5,4.0,"I love the small dining experience, friendly service, and of course, tacos! I ordered 3 tacos (carnitas, barbecue, and tinga poblano) and was a little disappointed in the small size when they arrived at the table. What they lacked in size they made up for in quality. Every type of meat I ordered was fantastic and you couldn't go wrong with any of the choices of meat on the menu and the corn tortillas were excellent as well. 3 tacos is a good amount to start with but you may need to order more if your stomach is running on empty. They also provide great chips and salsa at the table while you wait.I also ordered the huaraches with al pastor. It was kinda like a tostada filled with black beans and topped with your choice of meat and sauteed cactus leaves (my first time eating cactus). It was really good but the tostada like bottom was extremely difficult to cut through and made it a challenge to get a bite of food in my mouth. Otherwise, great experience, great tacos, and as I live in the area, I will be returning with friends for mas tacos!",140,"Washington, DC",Taqueria Habanero,Brian O.,"Washington, DC",2027227700,/biz/taqueria-habanero-washington
4.5,5.0,"THE best tacos I've had in DC. Had the steak tacos and they are seasoned to perfection. The rice and beans were also delicious and the homemade chips were crispy, light and salted just right. So glad I discovered this little gem.",140,"Washington, DC",Taqueria Habanero,Teree H.,"Washington, DC",2027227700,/biz/taqueria-habanero-washington
4.5,2.0,"I had a nice and attentive waitress.  (That was the highlight.)I first ordered a water with lemon and got a cup of DC tap water that tasted like it and no ice or lemon slice.  I can't really fault them for the tap water.  I thought the ice would be included automatically, but no big deal. The no lemon/lime slice given was just absent minded.  I asked for ice and a lime slice again and they provided it.  I had the ""hueraches"" with carne asada.  It was an okay concept for a dish: a papusa like base with slices of carne asada, cactus, mexican cheese, and onions.  It was okay tasting, but for $8.50 it was not enough.  They should at least give you two hueraches.  I didn't bother ordering more because my instinct was telling it was not worth it here.I was disappointed.  I don't plan to be back.",140,"Washington, DC",Taqueria Habanero,Dylan R.,"Washington, DC",2027227700,/biz/taqueria-habanero-washington
4.5,5.0,"I echo the strong endorsement of the food offered by others. It is important to note that the though there aren't many vegetarian options listed on the menu, as others have said, the staff is very happy to oblige. We have nopal (cactus) tacos, fish (tilapia) tacos, and mushroom tacos. All were delicious!They are working toward licensing to be able to serve beer and perhaps other alcoholic beverages.",140,"Washington, DC",Taqueria Habanero,Zach T.,"Washington, DC",2027227700,/biz/taqueria-habanero-washington
4.5,5.0,"This place has it all: Great atmosphere, reasonable prices, quality food and beer!  I had one order of the shrimp tacos and one of the chicken tacos.  The shrimp was spot on.  Every bite was filled with immense amounts of flavor, I highly recommend it.  The chicken left a little something to be desired but, to be fair, my standards for chicken tacos are pretty high. I tried my friends margarita, it was alright too.  At the end of the day though you don't come to this place for the drinks, you come for the tacos and these guys definitely know what they're doing.",140,"Washington, DC",Taqueria Habanero,Juan S.,"Charlottesville, VA",2027227700,/biz/taqueria-habanero-washington
4.5,5.0,"Finally Real Mexican in DC!I used to lament Latin restaurants that said they were Mexican-Salvadoran, but were really only Salvadoran. I'm very happy Taqueria Disyrito Federal, El Chilango, El Chucho, and now Taqueria Habanero! Check it out, and the other three too!",140,"Washington, DC",Taqueria Habanero,Clinton C.,"Washington, DC",2027227700,/biz/taqueria-habanero-washington
4.5,5.0,"Order the huerache w pastor and an agua fresca. Excellent food, friendly service.  The tacos are a big small, so be prepared to order a side of nopales, etcetera.",140,"Washington, DC",Taqueria Habanero,V. B.,"Washington, DC",2027227700,/biz/taqueria-habanero-washington
4.5,5.0,This place is so delicious! Their tacos are legit authentic and at $2.50 each it's an amazing deal. Their salsas are so good I put them on everything! They make their own tortillas and you can totally taste the homemade difference. I HIGHLY recommend this place!,140,"Washington, DC",Taqueria Habanero,Kiersten B.,"Washington, DC",2027227700,/biz/taqueria-habanero-washington
4.5,5.0,"If you are in DC this place is worth the trek... handmade tortillas, perfectly cooked meat, and firey salsas.... one of the best tacos I've ever had! Make sure you ask for a side of avocado",140,"Washington, DC",Taqueria Habanero,Stephanie T.,"New York, NY",2027227700,/biz/taqueria-habanero-washington
4.5,5.0,Best tacos in the city... made with delicious house made tortillas!,140,"Washington, DC",Taqueria Habanero,Daniel A.,"Washington, DC",2027227700,/biz/taqueria-habanero-washington
4.5,5.0,"Eaten here twice in two days.  Best fish tacos in DC.  At other places, lengua can be hit or miss; here, it's a huge hit.  Same with the barbacoa.  And the hot sauce tray?  Be still, my beating, chile fueled heart.  Come early, the wait can be long.",140,"Washington, DC",Taqueria Habanero,Jason B.,"Washington, DC",2027227700,/biz/taqueria-habanero-washington
4.5,4.0,"Really tasty. The Washington Post review cited the small size of the tacos, but 3 of them would easily make a big satisfying meal. The tortillas are as great as advertised, warm and chewy. The huarache was good, but the taste was much more of the cactus than the carnitas.",140,"Washington, DC",Taqueria Habanero,Anthony N.,"Washington, DC",2027227700,/biz/taqueria-habanero-washington
4.5,5.0,"I was here a few weeks ago but I wanted to mention this story:I'm a vegetarian. My boyfriend is not. We went there for some late night food, and I couldn't really get anything on the menu, except for the mole fries. So I mentioned that to the waitress and they made me the MOST delicious vegetarian tacos to order specially for me and charged me the same price ($2.50). And these weren't just rice and bean tacos, oh no. Nopal, rice, beans, cilantro, onions, fried peppers, the works. They were delicious. Both good food and excellent service (and veggie friendly!). Highly recommended.",140,"Washington, DC",Taqueria Habanero,Katie R.,"Washington, DC",2027227700,/biz/taqueria-habanero-washington
4.5,5.0,Best Tacos I have ever had and I eat a lot of  tacos,140,"Washington, DC",Taqueria Habanero,Ellen M.,"Chevy Chase, MD",2027227700,/biz/taqueria-habanero-washington
4.5,3.0,"From previous reviews I was expecting something a little more upscale.  This establishment provides authentic Mexican food in a small mom and pop style place.  Alcoholic beverages are not currently offered.  It is reasonably priced but don't expect leftovers since portions are small.  Service was adequate.  For me, I will continue my search for a great Mexican restaurant in DC.",140,"Washington, DC",Taqueria Habanero,Lynnann W.,"Irvine, CA",2027227700,/biz/taqueria-habanero-washington
4.5,5.0,I Come here twice a week. They make tacos that are better then anywhere else. Enough said.,140,"Washington, DC",Taqueria Habanero,Aaron S.,"Petworth, Washington, DC",2027227700,/biz/taqueria-habanero-washington
4.5,4.0,Authentic mexican food in the heart of Columbia heights. Food was great deserves 4.5 stars. Only knock if for limited menu items and no beer or wine yet but I hear it's coming soon.,140,"Washington, DC",Taqueria Habanero,Pierre L.,"Jacksonville Beach, FL",2027227700,/biz/taqueria-habanero-washington
4.5,4.0,"Despite the lack of Mexican food options in DC, I continue to have hope for this city's potential to open up a good Mexican restaurant. I heard about this new restaurant from a friend. My Mexican housemate from Florida wanted to check the ""authenticity"" of this restaurant. We braved the coldest week in DC, and off we went to Taqueria Habanero.We all ordered tacos. I had three tacos- al pastor, barbacoa, and carne asada. I also ordered a side of Mexican rice. The tacos were perfect, I would say they are up to par to the tacos I have had in California. They make fresh corn tortillas in-house. The Mexican rice though was a little short of its tacos. Out of impulse my housemate and I also tried their churros. Not sure if we got the last batch of the churros but it was stale and luke warm. Hopefully when we go next time they either refuse to sell stale churros or sell fresher churros. Regardless, I will be back for the tacos.",140,"Washington, DC",Taqueria Habanero,Chanel A.,"Washington, DC",2027227700,/biz/taqueria-habanero-washington
4.5,4.0,"A great find. This is a low-key, authentic (for DC at least) taqueria. Tortillas are fresh, meat is juicy, grease is plentiful, and the sauces are top-notch. Mexican Coke is a nice bonus. My go-to place from now on.",140,"Washington, DC",Taqueria Habanero,Faysal I.,"Dupont Circle, Washington, DC",2027227700,/biz/taqueria-habanero-washington
4.5,5.0,"Holy crap. Authentic, delicious tacos! I had the bistec, lenguas, al pastor and cactus tacos. Came out quickly, was fairly priced and great service. Please support family restaurants like this, there is no reason to go to a mediocre chain taqueria. We don't want food like this to be so hard to find.FOR THOSE WHO ARE VEGETARIAN/PESCATARIAN:Shrimp, fish, cactus and mushroom tacos are always available. Not sure why its not on the printed menu, but they let you know this when you're seated.",140,"Washington, DC",Taqueria Habanero,Micah D.,"Falls Church, VA",2027227700,/biz/taqueria-habanero-washington
4.5,4.0,This place is awesome! their barbacoa tacos are SO GOOD!  I really like the tortillas they use...they taste like they were made in house!  If this place was closer to my house I would go all the time! $9 for pozole though...I wish they had a smaller option.,140,"Washington, DC",Taqueria Habanero,Monika L.,"Washington, DC",2027227700,/biz/taqueria-habanero-washington
4.5,4.0,"This place is legit. I don't think I'll be going to Taqueria DF much now. Taqueria Habanero is a step up from there. $2.50 for a quality taco, $3 for fish or shrimp taco. Super friendly service too. The more places like this, the more I like DC...",140,"Washington, DC",Taqueria Habanero,Sean B.,"Washington, DC",2027227700,/biz/taqueria-habanero-washington
4.5,4.0,"Delicious authentic Mexican food!My friends and I had dinner Taqueria Habenero tonight. I had a burrito with chipotle marinated chicken (as did a few of my friends) and others ordered the enchiladas. The food was outstanding. Full of flavor and stuffed with rice, beans, avocado and other veggies. The service was great and our waitress was extremely friendly. Although we were the only party in the restaurant at the time (a few others came in to pick up food) it seems it could be a fun atmosphere when busy! I would definitely recommend this place.",140,"Washington, DC",Taqueria Habanero,Carly I.,"Arlington, VA",2027227700,/biz/taqueria-habanero-washington
4.5,5.0,"LOVE THIS PLACE! The tacos are awesomeee!! Get al pastor and the shrimp tacos. You will not be disappointed. Just keep in mind that it's a small place, so maybe try it out during the week when there are fewer people.",140,"Washington, DC",Taqueria Habanero,Stephanie P.,"Hyattsville, MD",2027227700,/biz/taqueria-habanero-washington
4.5,5.0,"This place deserves all the praise it receives!  Amazaballs food, cheap with the sweetest people who really seem to take pleasure from your experience. I really enjoyed the fish tacos, THE BEST I HAVE EVER HAD WITHOUT A DOUBT!! This is a no frillz laid back, very clean, nice place. Maybe my only real complaint would be the amount of tv's and the crazy chatter out weighed that of the customers at times, but then again it saturated the place with the energy of South America, and if anything reminded me of where this food is from.",140,"Washington, DC",Taqueria Habanero,David L.,"Alexandria, VA",2027227700,/biz/taqueria-habanero-washington
4.5,4.0,"Went there for lunch today. As soon as I stepped in all this deliciousness smacked me right in the face. The aroma in the air was great. Decided to try out there tacos. Had the al pastor (pork marinated in pineapple) , shrimp, chorizo (sausage) , and lengua (cow tongue). I've had my far share of tacos and I must say these tacos are delicious. The tacos were well seasoned. My favorites were the al pastor and shrimp. Tortilla are made in house as well and taste pretty official. They also have 4 different sauces to add to your meal as you please. The habanero sauce, verde sauce, and spicy pickled onions were all wonderful additions to add to my taco. Didn't care much for the chipotle sauce. Reason why I gave it 4 stars was they were out of carnitas, salsa, and guacamole. Which was a bummer but other than that food and service was a1. Will be my go-to taco spot!",140,"Washington, DC",Taqueria Habanero,Wagahta T.,"Silver Spring, MD",2027227700,/biz/taqueria-habanero-washington
4.5,5.0,"I had a selection of tacos here on Friday night, it was amazing! I particularly endorse the fish taco, filled with chunks of whitefish and avocado. The homemade sauces are superb as well, I'm a heat fiend and particularly partial to the pickled onions habanero mix + the orange habanero sauce. They are spicy, but not excessively so and impart a load of great flavor. As many other reviews have mentioned, the family that operates the place is super nice as well :) Def a great addition to the neighborhood!",140,"Washington, DC",Taqueria Habanero,Forrest B.,"Kitsilano, Vancouver, Canada",2027227700,/biz/taqueria-habanero-washington
4.5,5.0,"Best Mexican in DC, hands down. Super cheap prices & friendly staff. Try the fish tacos, shrimp or al pastor tacos. Quesadillas are very good too. Home made sauces/salsas... the spicy habanero  one is my fav. I seriously go 1x a week it's so good and I don't even live close by.",140,"Washington, DC",Taqueria Habanero,Hannah G.,"Charlestown, MA",2027227700,/biz/taqueria-habanero-washington
4.5,4.0,Authentic tacos. Chilaquiles verdes were good. It gets 4 stars for the slow service  and lack of aguas frescas but food was great!,140,"Washington, DC",Taqueria Habanero,Reiko B.,"Washington, DC",2027227700,/biz/taqueria-habanero-washington
4.5,4.0,Al pastor was great.. Pretty much the best tacos I had while being on the east coast since I came from southern Arizona..,140,"Washington, DC",Taqueria Habanero,Raymone P.,"Yuma, AZ",2027227700,/biz/taqueria-habanero-washington
4.5,4.0,"I don´t eat too much mexican food, but if I did, I´m sure I would always come to Taqueria Habanero.Came here with some of my gal pals because one of them is Mexican and it was her birthday lunch. I´m going get the positive out of the way and say that the food was excellent. I ordered the Chicken Enchilada. It was Chicken covered in red sauce with rice and black beans on the side. Delicious and very filling.The reason I´m not givng Taqueria Habanero a five star ranking is because the service was lackluster. The food took a while to come, around 20 to 30 minutes. The restaurant was full so I can understand why, it was the lunch hour after all.  But another instance of lackluster service was that after we were pretty loud about hour friend´s birthday, the employees didn´t do anything about it. Usually if a restaurant even hears a whisper that it is your birthday they come out with a whole group of waiters singing happy birthday and stuff like that. No one did that even after we sang happy birthday to my friend, so I felt like we were pushed aside from their attention as soon as our food arrived.That is a small complaint to a good restaurant however and their delicious food made me forget quickly.",140,"Washington, DC",Taqueria Habanero,Sam I.,"Baldwin, MD",2027227700,/biz/taqueria-habanero-washington
4.5,4.0,"Delicious, family run place. The carnitas, Al pastor, and barbacoa tacos were great. Corn tortillas and the tortilla for the huaraches are made in-house. They also have good homemade salsas...I like the habanero one a lot. On my way out, saw a few ladies eating posole. It wasn't on the menu, but the owner told me they have it on Wednesdays and Thursdays (not sure if it'll stay that way or if they have it on weekends too). Super happy this place opened in the neighborhood. I actually like Taqueria Districto Federal a lot, but nice to have an alternative. Taqueria Habanero is def a little different and makes more of the components in-house. Also, the family that owns Taqueria Habanero is incredibly nice...rooting for them to  become successful restauranteurs!",140,"Washington, DC",Taqueria Habanero,L I.,"Washington, DC",2027227700,/biz/taqueria-habanero-washington
4.5,5.0,"Since moving into the neighborhood 2 months ago, I've been here twice for dinner.  With so many taco options to choose from in Columbia Heights, quite happy to discover this place right off the bat.  Service was just fine. Chips great--not overly greasy.  Some of the salsas were a bit too hot for me but perfect for my husband, which is pretty consistent for us.  We've eaten the fish, chorizo, carnitas, and al pastor tacos, all of which were excellent. The al pastor was probably the least favorite for each of us as it was a bit dry and not super flavorful, but far from bad. We ate at 3 salsas a few nights after dinner at Taqueria Habanero and immediately declared Taqueria Habanero the superior of the two. Definitely will be back.",140,"Washington, DC",Taqueria Habanero,Kate R.,"Washington, DC",2027227700,/biz/taqueria-habanero-washington
4.5,5.0,"Absolutely delicious, fresh, and affordable. Between four of us, we tried almost all of the tacos and the chilaquiles. Everything was fantastic, although the shrimp taco is probably my favorite. Can't wait to go back and try the enchiladas!",140,"Washington, DC",Taqueria Habanero,Hibah H.,"Washington, DC",2027227700,/biz/taqueria-habanero-washington
4.5,4.0,"Familia friendly, authentic and delicious. Guacamole, chips and salsa were all super fresh. Tacos de nopales, de camarón, de carnitas and de carne asada all hit the spot for the family. The enchiladas de mole poblano were packed full of flavor. We'll definitely be back to support this little taste of California in D.C.",140,"Washington, DC",Taqueria Habanero,Rafael L.,"Washington, DC",2027227700,/biz/taqueria-habanero-washington
4.5,4.0,"Got 4 tacos: chicken, beef, pork & pineapple, fish.  Liked the fish the best.  4 was good for lunch -- small & tasty.  Great green salsa.",140,"Washington, DC",Taqueria Habanero,Roger S.,"Washington, DC",2027227700,/biz/taqueria-habanero-washington
4.5,5.0,"Maybe the best tacos in DC. Don't let the wait discourage you. The kitchen moves quickly despite the large selection. I got 4 tacos for myself the first and while that was enough, I'll probably get more the next time I go as they were so delicious",140,"Washington, DC",Taqueria Habanero,Ian J.,"Washington, DC",2027227700,/biz/taqueria-habanero-washington
4.5,5.0,The food and service are fantastic.,140,"Washington, DC",Taqueria Habanero,Sarah M.,"Arlington, VA",2027227700,/biz/taqueria-habanero-washington
4.5,5.0,"I heard about this place from residents in my building and thought I would give it a try. The tacos were amazing!!!! Try the hibiscus drink!The staff were very friendly and offered a great deal of information about the food and about their new restaurant. A casual, low key winner!",140,"Washington, DC",Taqueria Habanero,Andrew W.,"Washington, DC",2027227700,/biz/taqueria-habanero-washington
4.5,5.0,"They introduced brunch this weekend! Omelet with 3 eggs, ham, and chorizo y spinach. They also have carrot and Orange juice! Yum the omelet included a side of rice for $10. Or orange or carrot juice.",140,"Washington, DC",Taqueria Habanero,Yicela A.,"Washington, DC",2027227700,/biz/taqueria-habanero-washington
4.5,5.0,"A great addition to Columbia Heights and a great place for everyday meals. The restaurant just opened. It's family owned and everyone is very pleasant. The menu is good enough and simple with really inexpensive options. I went for the tongue tacos and it was delicious!!!! All six of them! The beverage options are a bit limited. I'm a diet coke kind of guy, but they have other more authentic choices. Honestly, it was nice to try something different. The atmosphere is great and, at least to me, just a couple of blocks away from home. It's a sure bet if you want to help out local business and have a great meal without breaking the bank.",140,"Washington, DC",Taqueria Habanero,Dri G.,"Washington, DC",2027227700,/biz/taqueria-habanero-washington
4.5,5.0,"This restaurant is a fantastic new find! We had the enchiladas with mole, chilaquiles with red sauce, and a bistec taco, along with the aguas frescas of the day (peach and piña colada). Everything was fantastic. Good prices (although tacos are on the small side--entrees are generous), and very attentive service. We will definitely be back!",140,"Washington, DC",Taqueria Habanero,Halley T.,"Financial District, Manhattan, NY",2027227700,/biz/taqueria-habanero-washington
4.5,4.0,"Ordered 3 tacos (chicken, chicken tinga, and al pastor) Hubby also had 3 tacos (al pastor, and other beefish options I don't remember) and we split the hueraches. The tinga and al pastor tacos were both good. I favored the tinga over the pastor bc it tasted too pork-y. (I eat some cuts of pork, but don't like when it tastes too pork-y. Hubby really liked the taste of the al pastor since he doesn't have quirky food issues.) The huaraches was ok. It was kinda like a tostada filled with black beans and topped with your choice of meat (chicken for us) and sauteed cactus leaves. Not bad, but the tostada-esque part was really hard to cut and I lose interest and patience when I have to work too hard to eat. Food should want to meet my mouth, not play hard to get... We also had an orange/strawberry agua fresca which was a nice, lightly sweet compliment to the meal. Our friends both had the enchiladas rojo, which were pretty good from the one forkful I was permitted. They weren't playing games and smashed their food. Since they were out of shrimp and fish tacos, which I've heard were good from other yelpers, I'd come back to try those.",140,"Washington, DC",Taqueria Habanero,L H.,"Silver Spring, MD",2027227700,/biz/taqueria-habanero-washington
4.5,5.0,Superb! I was actually to different restaurant and came here by mistake. What a great mistake to have made. Wonderful authentic Mexican food!!,140,"Washington, DC",Taqueria Habanero,Kiki N.,"Snellville, GA",2027227700,/biz/taqueria-habanero-washington
4.5,5.0,"Went with a group of 8 last night and everyone loved their food. So glad to have this delicious option so close to home! Faves were all the tacos - shrimp, fish, nopales and mushroom. Will be back often.",140,"Washington, DC",Taqueria Habanero,meredith w.,"Washington, DC",2027227700,/biz/taqueria-habanero-washington
4.5,5.0,"I have a fast, and wonderful experience every time I visit. I will be bringing out-of-town guests. My favorite tacos are definitely Lengua, Barbacoa, and Tinga Poblana. Do remember they only take cards with minimum $10 purchase. So if you go with my recommendation, throw in a Jarritos :)",140,"Washington, DC",Taqueria Habanero,Sarah R.,"Washington, DC",2027227700,/biz/taqueria-habanero-washington
4.5,5.0,"This is by far, the BEST Mexican food I've had in the DC area! Aguas frescas, REAL sopes,  mole, huaraches, you name it. Finally, legit Mexican food :)",140,"Washington, DC",Taqueria Habanero,Blanca H.,"Richmond, CA",2027227700,/biz/taqueria-habanero-washington
4.5,4.0,"Best al pastor tacos I've had in this town. Also--be sure to order the agua fresca. I got the cantaloupe and loved it. Chips and guac were fine but not the best I've had, otherwise I would've given them 5 stars. But I'll be back! So glad to have this in my 'hood.",140,"Washington, DC",Taqueria Habanero,Bee B.,"Washington, DC",2027227700,/biz/taqueria-habanero-washington
4.5,4.0,"Was looking for an authentic mexican food and came by recommendation. The menu seemed small but from tacos, huaraches, and tortas everything was great.  The food came from the kitchen hot and fast amid a busy evening. If the restaurant is full they also offer to go service.",140,"Washington, DC",Taqueria Habanero,Tony S.,"Alexandria, VA",2027227700,/biz/taqueria-habanero-washington
4.5,5.0,"My new favorite tacos in the city since the relocation/demise of Taqueria Nacionale.The tortillas are pretty remarkable on their own: fresh, hot, perfect texture, and flavorful. Of the tacos I've sampled thus far, I've had no disappointments.The standout is the chicken tinga: juicy, deliciously seasoned. I've yet to find a taco in the city that would compete. The al pastor, barbacoa, carnitas, bistec and pollo are all solid as well (listed in rough order of preference). I'm a huge tomatillo salsa fan, and their green stuff does not disappoint! It's tangy, and the fresh herb taste is powerful and delicious.I've only had takeout (and delivery via postmates), but the seating area looked pleasant - I'll try it out one of these days. The woman taking my order was pleasant and spoke English beyond the perfunctory ordering terminology, always a plus for those of us with subpar Spanish skills that feel a lite awkward at the likes of Distrito Federal sometimes.Bottom line: best new taco place on the DC scene, with quality ingredients and authentic flavor.",140,"Washington, DC",Taqueria Habanero,Todd M.,"Washington, DC",2027227700,/biz/taqueria-habanero-washington
4.5,5.0,"A group of 9 of us went on a Tuesday night and we were able to push 2 tables together while still leaving plenty of seating for other diners. As a vegetarian I ordered the mushroom tacos (not on the menu but they are always available) and green salsa chilaquiles (I was told the red salsa was spicier) - both delicious! Half of our group ordered the chicken enchiladas and they disappeared faster than our tacos did. For the spice lovers at the table, everyone was a fan of the spicy orange sauce and milder green sauce that is available on request (the spice tray also included pickled onions and another sauce). With great service, delicious food and the proximity to Red Derby and Lyman's tavern (the restaurant doesn't have a liquor license, not sure if they have applied for one), we'll definitely be coming back for more tacos and enchiladas!",140,"Washington, DC",Taqueria Habanero,Melissa C.,"Washington, DC",2027227700,/biz/taqueria-habanero-washington
