user_location,user_latitude,user_longitude
"Lynnville, IN",38.196159,-87.2966754
"Alexander, AR",34.6295373,-92.4412674
"Golden Meadow, LA",29.3791112,-90.2600787
"Benton, IL",36.0345286,-88.101285
"Sunrise, FL",26.1482449,-80.3288857410087
"Morrow, OH",40.4574358,-82.7771661
"Horn Lake, MS",34.9480415,-90.052037720264
"六本木駅, Minato, Japan",35.6632225,139.7318891
"Berrien Springs, MI",41.9464336,-86.3388965
"Byron, GA",32.6537561,-83.7596294
"Gaston, SC",33.8170974,-81.1009286
"Corinth, MS",34.943392,-88.5173238170979
"West Hills, Los Angeles, CA",34.2031739,-118.6454659
"Roseville, MN",45.0060767,-93.1566107
"Parlin, NJ",40.4620504,-74.3382037
"Wallkill, NY",41.6056492,-74.1840358
"Sandia Park, NM",35.167822,-106.3655798
"Water Valley, MS",34.1514989,-89.6314736
"Fort Campbell, TN",36.63202655,-87.614847768302
"Fruit Cove, FL",30.1110746,-81.641758
"Pomeroy, WA",42.5510885,-94.6838687
"Iuka, MS",34.809352,-88.1941237263491
"College Grove, TN",35.8911848,-84.6207712
"Shabbona, IL",41.7680851,-88.8770311
"Atwater Village, Los Angeles, CA",,
"Prescott Valley, AZ",34.6100243,-112.315721
"Lake Ronkonkoma, NY",40.8350983,-73.1312222
"Niles, IL",42.0289319,-87.8122348
"Pageland, SC",34.7728831,-80.3921893
"Akeley, MN",47.0041955,-94.7269629
"Bailey, CO",39.4064662,-105.4717013
"Sulphur, LA",34.5078669,-96.9683498
"Davidson County, TN",36.194249,-86.7812305442308
"Welland, Canada",42.9923973,-79.2491031
"Wildersville, TN",35.7814547,-88.3603243
"Crossville, TN",35.9489566,-85.0269015
"Penfield, NY",43.1303407,-77.475551
"Mt Vernon, IL",25.05348015,-77.2938517933906
"Thomaston, CT",41.6739862,-73.073164
"Noble, OK",36.4129621,-97.2681939
"SYLMAR, CA",34.3076252,-118.4492148
"Ballwin, Saint Louis, MO",38.5950182,-90.5469133
"Oktibbeha, MS",33.4131096,-88.8937318
"Travis Heights, Austin, TX",30.240864,-97.7434719
"Fortuna, CA",40.5974067,-124.1560341
"Carroll, OH",40.5250362,-81.0927234
"Lake Lotawana, MO",38.9230634,-94.2441135
"Mount Pleasant, TN",36.169545,-82.9068215
"Grantsville, UT",40.6000817,-112.4635316
"Jackson, GA",34.1282559,-83.5753386
"Poland, OH",41.0242258,-80.6147954
"Coldwater, MS",34.6917684,-89.9773124
"Guild, TN",35.0688791,-85.3100927
"Columbiana, OH",40.7787016,-80.7648602
"New Boston, NH",42.9761945,-71.6939626
"Midtown, Miami, FL",25.80822455,-80.1944486533354
"Ohkay Owingeh, NM",36.0536225,-106.0704071
"Berry Hill, TN",36.1170025,-86.7663876
"Simpsonville, KY",38.22257,-85.3552349
"Windsor, United Kingdom",51.4814958,-0.6133183
"River Vale, NJ",40.9953754,-74.0120832
"Birch Bay, WA",48.9178973,-122.7449233
"Hammond, IN",41.5833658,-87.500043
"Winston, GA",33.725108,-84.8249382
"Primm Springs, TN",35.8209003,-87.2500097
"Ashland City, TN",36.2742207,-87.0641699
"Albrightsville, PA",41.0145319,-75.6010222
"Pensacola Beach, FL",30.3335333,-87.1374676
"Peninsula, OH",41.2411668,-81.5526176
"Cunningham, TN",36.3933851,-87.3872317
"Bolivar, TN",35.2561937,-88.9878389
"Dundee, IL",56.4593653,-2.9735213
"Ventnor City, NJ",39.3405045,-74.4773916
"Jonesboro, AR",35.8428646,-90.7034522
"Newcastle, WA",47.5395736,-122.1563331
"Neptune Beach, FL",30.311908,-81.3964734
"Menomonie, WI",44.8755183,-91.9193422
"King Ferry, NY",42.6653488,-76.6166113
"South Hamilton, MA",42.6070387,-70.878661
"Bristol, VT",44.1333913,-73.0790077
"Bradford, AR",35.4231381,-91.4559649
"Santa Fe, TN",35.735069,-87.1280625
"Seymour, IN",38.9592201,-85.8902547
"Hoopeston, IL",40.4672587,-87.6683573
"Harvard, IL",42.36782045,-71.1266617287448
"Safety Harbor, Tampa Bay, FL",,
"Fairview, NJ",40.8126006,-73.999028
"Glen Allen, Richmond, VA",37.6659781,-77.506374
"Broken Bow, OK",34.0292764,-94.7391045
"The Haight, San Francisco, CA",37.77021,-122.4453583
"Manitowish Waters, WI",46.1349492,-89.8876584
"Forest Lake, MN",45.2788444,-92.985312
"Cropseyville, NY",42.7489669,-73.5573377
"Avon, CO",39.6329025,-106.471183707855
"Scranton, KS",38.7816717,-95.7385956
"Whites Creek, TN",36.2658869,-86.8308324
"Hermann, MO",38.7042119,-91.4373845
"Fort Bend, TX",29.511218,-95.7807348
"Oakland, TN",36.2008937,-85.5180314
"Erlanger, KY",39.0167275,-84.6007773
"Northland, Columbus, OH",40.0711749,-82.9660153
"Rockdale, TX",30.6554759,-97.0013744
"Trenton, TN",34.8720222,-85.50913
"Franklin, IN",39.4806056,-86.0549863
"Montgomery, TN",36.4803824,-87.3786221
"Charleston, MO",36.9208854,-89.350631
"Homewood, IL",41.5572567,-87.6656015
"Jamestown, ND",46.9105439,-98.7084358
"Moorhead, MN",46.8347035,-96.7345489191337
"Port Neches, TX",29.9913244,-93.9585067
"Chelsea, MI",42.3917638,-71.0328284
"Wenonah, NJ",39.7946263,-75.148766
"Jenks, OK",36.0228734,-95.9683278
"South Tampa, Tampa Bay, FL",,
"Clinton, KY",36.7190018,-85.1426047
"Butler, TN",36.3534506,-82.0323443
"Bell City, MO",37.0236611,-89.8198098
"Med District, Memphis, TN",35.141201,-90.0314797
"Andover, KS",37.7139041,-97.1364294
"Villas, NJ",39.0287239,-74.9385068
"Sellersburg, IN",38.3979718,-85.7550735
"Crestview Hills, KY",39.0272829,-84.5849438
"Estill Springs, TN",35.2706372,-86.1280417
"Bethalto, IL",38.9092138,-90.0406608
"Welaka, FL",29.4791378,-81.6714687
"North Wildwood, NJ",39.0006686,-74.799333
"Sault Ste. Marie, Canada",46.5218221,-84.3194549
"Sunbury, OH",40.2425623,-82.8590673
"Oxford, FL",28.9275357,-82.0373326
"West Mifflin, PA",40.3634026,-79.8664375
"Pauls Valley, OK",34.7400809,-97.2222451
"Mt Airy, NC",36.4993007,-80.6072859
Sweden,59.6749712,14.5208584
"Lyles, TN",35.9197867,-87.3450119
"Frankfort, KY",38.2009055,-84.8732836
"Belle Meade, Nashville, TN",36.1150585,-86.8641672
"Crystal River, FL",28.9205708,-82.6733995
"Fort Riley, KS",39.058327,-96.8215535
"Benson, AZ",31.9678731,-110.294576
"Blue Eye, MO",36.514214,-93.3881002954994
"Walterboro, SC",32.9051704,-80.6667688
"Elburn, IL",41.8922499,-88.4723014
"Sumner, TN",36.4496718,-86.4685413
"Pickens, MS",32.8837433,-89.9714731
"Paragould, AR",36.0584021,-90.4973286
"Wyomissing, PA",40.329537,-75.9652117
"Bay City, MI",28.982941,-95.9633614333052
"Herald, CA",38.2957474,-121.2443919
"Valley Center, CA",33.2183701,-117.0341967
"Bay St. Louis, MS",30.3028195,-89.3375548163508
"Tell City, IN",37.9514447,-86.7677663
"Winchester, CA",33.7193845,-117.063281109757
"La Grange, GA",52.2006414,0.106503
"Freedom, IN",39.2069887,-86.8691738
"St. Gabriel, LA",-21.6397983,166.3003963
"New River, AZ",33.8072423,-112.2078645
"Jackson, TN",35.614517,-88.813947
"Rossville, GA",34.9831309,-85.2860676
"Hillsboro, MO",38.2322766,-90.5629034
"Pacific Beach, WA",47.2089734,-124.2032347
"Corinth, TX",33.1540091,-97.0647322
"Port Byron, IL",41.6064219,-90.3354061
"Whitestown, IN",39.9972626,-86.3458296
"Beardstown, IL",40.0175483,-90.4242916
"Opelika, AL",32.728672,-85.3922532293581
"DeSoto, TX",29.390781,-98.5267979
"Monee, IL",41.420034,-87.7417115
"Avocado Heights, CA",34.0269825,-117.96543296543
"Albemarle, NC",35.3501426,-80.2000578
"Alamo, TN",35.7847949,-89.1172883
"Christiana, TN",35.7100099,-86.3993653
"Crittenden, KY",37.3600974,-88.0885106
"Ottawa, OH",41.5421375,-83.213342
"Hobart, IN",-42.8825088,147.3281233
"Burlington, KS",38.1944667,-95.7427641
"Cumberland City, TN",36.3933859,-87.6364056
"Hyannis, MA",41.6528995,-70.2828101
"Barrie, Canada",44.3787033,-79.7030516
"Princeton, Canada",49.4604586,-120.507973
"Moberly, MO",39.4183689,-92.4382367
"Brandon Township, MI",42.8374575,-83.3933105145761
"Crawfordville, FL",30.1760358,-84.3751778
"Oak Grove, KY",37.3442149,-86.7547121
"Waupaca, WI",44.3735635,-89.0318597938123
"Griffin, GA",33.2467807,-84.2640904
"Fairbury, IL",40.7472566,-88.5147789
"Ohio, IL",40.2253569,-82.6881395
"Aliquippa, PA",40.6102386,-80.267726
"Charleroi, PA",40.1378499,-79.8981035
"Wareham, MA",41.7626037,-70.7217017
"Spring Lake, MI",47.6424481,-93.8679869
"Highland, St. Paul, MN",44.913914,-93.1751763
"Webster Groves, Saint Louis, MO",38.586494,-90.3557750272251
"Cleveland, SC",35.0723394,-82.5273456
"Sunderland, MA",42.4667546,-72.5786996
"Bella Vista, AR",-46.4090626,-67.6828551727567
"Caneyville, KY",37.4242184,-86.4883148
"Charlottetown, Canada",46.2333097,-63.1310277
"Cave Spring, GA",34.1075975,-85.3363434
"Town of Brookhaven, Long Island, NY",,
"Lavaca, AR",35.3233495,-94.174858166913
"Monclova, OH",41.5586632,-83.7329931
"Northwest, IN",51.4309837,6.7662275
"Schnitzelburg, Louisville, KY",,
"Newton, IL",42.3370414,-71.2092214
"Carbondale, IL",37.7274692,-89.216655
"Duff, TN",36.4467459,-84.0674244
"Savannah, TN",35.2248034,-88.2492037
"Stratford, NJ",39.8267807,-75.0154461
"Laveen, AZ",33.3758112,-112.1545981
"Civic Center, Manhattan, NY",40.7450228,-73.9767594
"Center Valley, PA",40.529266,-75.393236
"Ellwood City, PA",40.8617303,-80.2864515
"Calumet City, IL",41.6155909,-87.5294871
"Maineville, OH",39.315134,-84.2209419
"Sikeston, MO",36.876719,-89.5878579
"Ranger, GA",34.5011995,-84.7096571
"Evanston, Cincinnati, OH",39.1445039,-84.4693865
"Brewery District, Columbus, OH",39.9506199,-82.9985164
"Farmville, VA",37.3020966,-78.3919403
"Dike, IA",42.4641498,-92.6282497
"Clayton, MO",-37.9173212,145.1304242
"Honor Oak Park, London, United Kingdom",51.4500132,-0.0453613
"Enschede, The Netherlands",52.22336325,6.87059566409799
"Waupun, WI",43.6333219,-88.7295519
"Valley Village, Los Angeles, CA",34.1619724,-118.402431
"Makanda, IL",37.6175093,-89.2090592
"Sabina, OH",39.4886732,-83.6368659
"North Lauderdale, FL",26.217305,-80.2258811
"Taft, TX",27.9789739,-97.3979765
"Toone, TN",35.3523026,-88.9525607
"Jamaica Plain, Boston, MA",42.3098201,-71.1203299
"Etowah, AL",34.0371404,-86.022147
"Welsh, LA",39.1506307,-82.1729242
"Penrose, CO",38.4116595,-105.003234665531
"Wadsworth, IL",42.4286321,-87.9239651
"Cambridge, Canada",43.3842987,-80.3098064
"Winter Park, CO",39.9180425,-105.7855635
"St Joseph, MO",39.7686055,-94.8466322
"Lincoln, IL",40.1483768,-89.3648183
"Fountain Inn, SC",34.6890095,-82.1956679
"Johnston, IA",41.6731523,-93.6973395
"Van Wert, OH",40.8014651,-84.600988
"Beavercreek, OR",45.3329561,-122.5823697
"Pelham, AL",33.285669,-86.8099884
"Wilson County, TN",36.153741,-86.3207413348012
"La Cygne, KS",38.3500206,-94.7613476
"Auburn, MI",32.535699,-85.4867777502304
"Talent, OR",42.2438081,-122.7889239
"Jackson, WI",44.3016847,-90.8085198
"Oneonta, AL",33.9481537,-86.472764
"Wheelersburg, OH",38.7391035,-82.8459496509368
"Clearwater, MN",47.5643825,-95.3747844
"Walden, NY",41.5612048,-74.1884806
"Cardiff-by-the-Sea, CA",33.0220155,-117.2803463
"Thompson's Station, TN",35.802011,-86.9113908
"New Albany, MS",34.4945605,-89.0164627914547
"Port Isabel, TX",26.0734119,-97.2085844
"Ecorse, MI",42.2497445,-83.1385171202566
"Arizona Biltmore Hotel, AZ",33.5235787,-112.0233795
"Lamar, MO",37.4950478,-94.2766148
"Vienna, IL",48.2083537,16.3725042
"Moultrie, GA",31.1811523,-83.7878809
"Wellington, KY",38.2164592,-85.6691276
"Brandenburg, KY",37.9989592,-86.1694143
"Marion, IN",40.5583739,-85.6591442
"Weslaco, TX",26.155616,-97.9804640171362
"Olmos Park, TX",29.4788422,-98.4875173
"Calvert City, KY",37.0333896,-88.3500362
"South Bound Brook, NJ",40.5534365,-74.531544
"Hayti, MO",36.233679,-89.7495272
"COLUMBIA STA, OH",40.7836689,-81.5226207
"Denham Springs, LA",30.4868564,-90.9562124
"Clarksville, IN",38.2967791,-85.7602087
"Aspinwall, Pittsburgh, PA",,
"Downriver, Detroit, MI",42.2072207,-83.1799879053761
"Blairsville, GA",34.8759067,-83.958371
"Lebanon, IN",40.0483744,-86.4691677
"Alton, IL",38.8906038,-90.1842764
"Bordeaux Area, TN",,
"Union, NC",34.9795158,-80.5128209
"Nob Hill, Albuquerque, NM",35.08687075,-106.587444169038
"Alcova Heights, VA",38.8645566,-77.0972006
"Sparks, Reno, NV",39.4096355018405,-119.815684741692
"Benson, NC",35.3821067,-78.548621
"West Lawn, PA",40.3298147,-75.994381
"Munford, TN",35.44925,-89.8150833
"Lithonia, GA",33.7123305,-84.1051939
"Mt Vernon, OH",40.3933956,-82.4857181
"Pennsport, Philadelphia, PA",39.9276129,-75.1504549
"Stuarts Draft, VA",38.0301405,-79.0336393
"Salem, AL",32.5968028,-85.2385527
"Lower Hills, Oakland, CA",,
"Owosso, MI",42.9978049,-84.1766359
"Hamilton, AL",34.1423235,-87.9886438
"Buda, TX",30.0854747,-97.8447823048253
"Only, TN",35.8617315,-87.691688
"Campbellsville, KY",37.3433974,-85.3419069
"Centerville, MA",41.649013,-70.3481183
"McKean, PA",41.8019737,-78.5769879
"El Segundo, Los Angeles, CA",33.911731,-118.3836804
"Columbiana, AL",33.1781718,-86.6072054
"Midvale Heights Community, Madison, WI",,
"Glendale, KY",37.6017278,-85.9055189
"VAN NUYS, CA",34.1866581,-118.448729
"Grover Beach, CA",35.1209452,-120.6218376
"Garfield Ridge, Chicago, IL",41.8808657,-87.7028328
"West Chester Township, OH",39.335739,-84.4155649458183
"Gonzales, LA",29.5016257,-97.4524926
"Brentwood, Austin, TX",30.3345336,-97.7224208
"Sultan, WA",47.862282,-121.8147315
"New Fairfield, CT",41.4664832,-73.4856789
"Shelby, TN",35.1782557,-89.8739775
"Greenfield, IN",39.7855096,-85.7681979
"Killen, AL",34.8628637,-87.5375253
"Lester, PA",34.9906391,-87.1533469
"Atlanta, IL",33.7490987,-84.3901849
"Elizabeth, MN",46.3796817,-96.1292258
"Cleves, OH",39.162278,-84.7492122
"Moscow, TN",35.0619984,-89.4039612
"Lebanon Junction, KY",37.8345086,-85.7319042
"Cross Hill, SC",34.3048489,-81.9828892
"Elkhorn, WI",42.6727927,-88.5445447
"Scottsville, NY",43.0258957,-77.7452826
"Blue Island, IL",41.65530805,-87.6775904730416
"Folsom, PA",39.8919093,-75.3276571663333
"St. Anne, IL",41.0251494,-87.7132903
"Tremont, IL",40.6284222,-76.3871768
"Bristol, TN",36.5951059,-82.1887444
"Lemont, IL",41.673642,-88.0017261
"Smiths Grove, KY",37.0525453,-86.2077608
"Davidson, TN",36.189724,-86.7857862
"Mill Hall, PA",41.10729,-77.48443
"TOLUCA TER, CA",32.834976,-117.0950929
"Bonner Springs, KS",39.059726,-94.8835754
"Dequincy, LA",30.4504779,-93.4332189
"Arden-Arcade, Sacramento, CA",38.6042045,-121.38300282111
"Mandarin, Jacksonville, FL",30.1605186,-81.6592596
"Polaris, Columbus, OH",40.14091215,-82.9971756491078
"Ovid, NY",42.6764593,-76.8230111
"Tofte, MN",47.57379,-90.8362589
"Tolleson, AZ",33.4500497,-112.2593093
"Scottsboro, AL",34.715252,-86.0367644851116
"SoHo, Tampa Bay, FL",27.9353944,-82.4817226
"Baltimore, OH",39.8453418,-82.6007185
"Wilmore, KY",37.8631052,-84.661279
"Richmond, IN",39.8286897,-84.8898521
"Brazoria, TX",29.18161,-95.4993375
"Bremerhaven, Germany",53.5522264,8.5865509
"Boyce, VA",39.0931617,-78.0594426
"Hornbeak, TN",36.3311777,-89.2964595
"Findlay, OH",41.0413873,-83.6503982
"Steinway, Queens, NY",40.7745459,-73.9037477
"Germantown, Memphis, TN",35.1851644,-89.7927892
"Southeast Portland, Portland, OR",45.51285865,-122.688012332973
"Genoa, IL",44.40726,8.9338624
"Vinton, LA",39.2744355,-82.4740302
"Lock Haven, PA",41.1370133,-77.4469263
"Munhall, PA",40.3922914,-79.9000499
"Franklin, OH",40.0283162,-83.0076657
"Kensington, San Diego, CA",33.7671125,-116.9260371
"Williamson, GA",33.1823419,-84.3615902
"Macon, IL",39.8455208,-88.9602376
"Fiskdale, MA",42.1162056,-72.11341
"Germantown, Nashville, TN",36.2283888,-87.1291714
"Marrero, LA",29.8993723,-90.1003506
"Bristow, OK",35.8306334,-96.391118
"Palisade, CO",38.7093527,-108.9745499
"Grayling, MI",44.6615168,-84.7146371
"Lynnville, TN",35.3767432,-87.0061171
"Rives, TN",36.3556205,-89.048121
"Danville, KY",37.6456488,-84.7721823
"Saint Charles, IA",41.2883257,-93.8093887
"Marion, NC",35.6840131,-82.0092745
"Winfield, WV",38.5331448,-81.8934676
"Brampton, Canada",43.714575,-79.7523867
"West Jordan, UT",40.6096698,-111.9391031
"Paso Robles, CA",35.6267654,-120.6912456
"Bourbon, MO",39.2389285,-92.3146222
"Carmel Valley, San Diego, CA",,
"Dornsife, PA",40.7456399,-76.7891353
"Burlington County, NJ",39.9325409,-74.7226665
"Belmont Shore, CA",33.7572435,-118.1370107
"Lewisburg, KY",38.5489647,-83.7649204
"Sebree, KY",37.6069885,-87.5286167
"Brinkley, AR",34.8878719,-91.1945688
"Walnut, MS",34.949721,-88.9242056878723
"Dayton, OR",45.2206729,-123.0762134
"Neptune Township, NJ",40.208444,-74.055762192998
"Farmington, KY",38.21452865,-85.6681440503424
"Pewaukee, WI",43.0805651,-88.2612045
"HASLETT, MI",42.7467159,-84.4011807
"Brookline, MO",37.1632152,-93.4204818
"Little River-Academy, TX",30.9862937,-97.3586138
"Highland, IL",57.5066357,-5.0038367
"Natchitoches, LA",31.6464192,-93.1427138
"Culver, IN",46.9257744,-92.5585251
"Alma, CO",39.2843319,-106.0635029
"Union Grove, AL",34.9284217,-86.4824914
"Willow Park, TX",32.7626286,-97.6505822
"Seillons-Source-d'Argens, France",43.496303,5.8849563
"Bon Aqua, TN",35.953397,-87.3269558
"Saratoga County, NY",43.0833231,-73.8712155
"Lena, LA",63.492536,9.7923297
"Saint Peters, MO",38.8010514,-90.627881
"Manitou Springs, CO",38.8585777,-104.9178731
"Delano, TN",35.265073,-84.5532652
"Branson, MO",36.6440399,-93.217133
"Dorchester, SC",33.0756291,-80.3431133
"TRABUCO CANYON, CA",33.6626232,-117.58938
"Saint Francisville, LA",40.4583753,-91.569048
"Scripps Ranch, San Diego, CA",32.9022691,-117.0997546
"Platte City, MO",39.3703535,-94.781086
"Greenwich, United Kingdom",52.0367323,1.168934
"Bourbonnais, IL",41.1639309,-87.8839693
"Signal Mountain, TN",35.121462,-85.3749606
"Cookson, OK",35.7109258,-94.919952
"Kamas, UT",40.6429578,-111.2805182
"Bartlett, Memphis, TN",35.1666539,-89.878321
"Proctorville, OH",38.4370282,-82.3770959
"Elmwood, Berkeley, CA",37.8577846,-122.2538687
"Edgewood, Atlanta, GA",33.7617726,-84.341314
"Hillsboro, OH",39.2022866,-83.611587
"COLUMBUS, NJ",40.0726112,-74.7207156
"Morristown, TN",36.2139814,-83.2948923
"The Plaza, Kansas City, MO",39.2439695,-94.4992036
"Marshall, NC",35.7973284,-82.6840252
"Aberdeen, NC",35.131547,-79.4294789
"Anthem, Las Vegas, NV",36.0078978,-115.2812523
"Centerport, NY",40.8977975,-73.3717126460131
"Pleasant View, TN",36.1545059,-85.4866419
"Sebring, OH",40.9228363,-81.0189816
"Ottawa, IL",45.4210328,-75.6900219
"Harleyville, SC",33.2146069,-80.4478745
"Ellenton, FL",27.517143,-82.5487078819698
"Burnside, KY",36.9889661,-84.5999405
"Leonidas, New Orleans, LA",29.970119,-90.113347
"Highlands, NC",35.0525909,-83.1968173
"Flowery Branch, GA",34.192225,-83.9163409
"Milford Center, OH",40.1786706,-83.4354782
"Fox Lake, IL",42.3966874,-88.1836965
"Breaux Bridge, LA",30.2735323,-91.8992837
"Philpot, KY",37.7331055,-86.9888828
"Union, MO",38.4500517,-91.0084762
"Guntersville, AL",34.3599825,-86.2397231341309
"Proctor, AR",35.0950918,-90.3734326
"Shadow Hills, CA",34.6524891,-117.4533837
"Huron, OH",41.1305303,-82.591828
"Brattleboro, VT",42.8509152,-72.5578678
"Cecilia, KY",37.6658962,-85.9566304
"Cadiz, KY",36.8650496,-87.835295
"Portage, IN",41.5758708,-87.1761455
"Cassopolis, MI",41.9117134,-86.0100069
"Zephyr Cove-Round Hill Village, NV",39.00134,-119.927817203009
"Otisville, NY",41.4734268,-74.5384933
"GA, GA",42.61946,-7.863112
"Sunol, CA",37.5943781,-121.8885683
"Alvaton, KY",36.8733754,-86.3530456
"Maryland City, MD",39.0920531,-76.8177498
"Franklin, NH",43.4442432,-71.6472988
"Montgomery, IL",39.2052633,-89.5057126
"Scottsburg, IN",36.7573604,-78.7897293
"Franklin, NC",36.1028596,-78.2787229
"Camby, IN",39.6625457,-86.3166582
"Sherwood, AR",34.8150907,-92.2243153
"Jefferson County, KY",38.173783,-85.8729909
"Burwell, NE",41.7816732,-99.1331539
"West Deptford, NJ",39.8271755,-75.1235892
"Crandall, GA",34.8667459,-84.7454939
"Memorial, Houston, TX",29.7628374,-95.3830592543293
"Lewisburg, TN",35.4492404,-86.7888887
"Keego Harbor, MI",42.6080884,-83.3438248
"Newberg, OR",45.300596,-122.9725418
"Homer Glen, IL",41.6000318,-87.9381112
"Williamsville, IL",42.9637836,-78.7377258
"Wallace Emerson, Toronto, Canada",43.6626636,-79.4420818
"Talbott, TN",36.1525903,-83.4151723
"Anoka, MN",45.1977428,-93.3871758
"Heckington, United Kingdom",52.9807156,-0.3002564
"New Bloomington, OH",40.5833907,-83.3165864
"Kemp, TX",32.4426403,-96.2299771
"Dunellen, NJ",40.5892696,-74.4718201
"Wayne, MI",31.6212491,-88.6858852
"Yulan, NY",41.5225898,-74.9329444
"Taylorville, IL",39.548935,-89.294533
"Channahon, IL",41.4294753,-88.2286735
"Moncks Corner, SC",33.1960027,-80.0131374
"Gadsden, TN",35.7759043,-88.990063
"Bartlesville, OK",36.7473114,-95.9808179
"Winchester, TN",35.1859163,-86.1122071
"Trail Creek, IN",41.6983734,-86.8591952
"Santa Ynez, CA",34.608637,-120.104677321497
"Spring Branch, TX",29.7961358,-95.505757
"Green Hill, TN",35.9533964,-86.8733345
"Jacksonville, IL",30.3321838,-81.655651
"Old Town, Chicago, IL",32.781574,-117.2061079
"Globe, AZ",33.3942223,-110.7864984
"West Boylston, MA",42.3667589,-71.785627
"Claremont Meadows, Australia",-33.7691667,150.7483333
"NIAGARA UNIVERSITY, NY",43.13755555,-79.0375124585894
"Merrimac, WI",43.3733198,-89.6234552
"NEW PROVIDNCE, PA",,
"Northside, Cincinnati, OH",39.1634176,-84.5398743
"Sullivans Island, SC",32.7616052,-79.8365159
"Harrison, OH",40.2694328,-81.1289112
"Demonbreun, Nashville, TN",36.154683,-86.7861529
"Freeland, PA",41.0167508,-75.8971431
"Ansley Park, Atlanta, GA",33.7945497,-84.3763154
"Burien, WA",47.469918,-122.3485274
"Tunnel Hill, GA",34.8406339,-85.0427257
"Barnesville, GA",33.0545709,-84.1557496
"Beersheba Springs, TN",35.4667379,-85.6541419
"Louisa, KY",38.1142544,-82.6032119
"Irish Channel, New Orleans, LA",29.92589,-90.07732
"Gulch, Nashville, TN",36.163443,-86.8363849
"Whitmore Lake, MI",42.439479,-83.7438303
"Langley, OK",36.4639736,-95.0477401
"Syracuse, UT",41.0895938,-112.0638903
"Canyon Lake, CA",33.6836539,-117.2626151
"Holland, IN",38.2456081,-87.03611
"Pulaski, TN",35.1998023,-87.0308412
"Ozark, MO",36.6467816,-92.4575198
"Gilbertsville, KY",37.0245003,-88.2997557
"Windsor, Canada",42.3032758,-83.0285111
"Little Falls, MN",45.9763545,-94.3625024
"Marina Bay, CA",37.9138915,-122.3456721
"Olivet, MI",42.4414273,-84.9241542
"Buchanan, MI",39.6733203,-94.794829
"Belton, MO",38.8119527,-94.5318982
"Winfield, TN",36.5559123,-84.4516041
"Roland, IA",51.3511261,7.9082084
"Greenville, TX",33.1384488,-96.1108066
"Salem, SC",34.5304359,-79.701171
"East Nashville, TN",36.1725564,-86.7597205
"Woodleaf, NC",35.7690282,-80.590896
"Battletown, KY",38.063956,-86.2938631
"Glasgow, KY",36.9958841,-85.9119215
"Eldorado, IL",-19.942156,-44.0382304
"St Ann, Saint Louis, MO",38.7272735,-90.3831719
"Center Ossipee, NH",43.7550761,-71.1520128
"HERMITAGE, TN",36.21381235,-86.6129942138146
"West Warwick, RI",41.7063679,-71.5236633
"Crane Hill, AL",34.093991,-87.0630624
"Davis Junction, IL",42.1016919,-89.0931574
"Harris, TX",29.8119769,-95.3741246
"New Carlisle, OH",39.9361699,-84.0254913
"Hiawatha, KS",39.8525033,-95.5358156
"Weatherford, TX",32.764654,-97.6818958617755
"Sant Pere, Santa Caterina i la Ribera-Born, Barcelona, Spain",,
"Mendota, IL",41.5472547,-89.1175852
"CMBRLND FRNCE, TN",,
"Townsend, MT",46.3190976,-111.5208023
"Arzachena, Olbia-Tempio, Italy",41.079898,9.3876122
"Hinkley, CA",34.9347025,-117.1992124
"McMinnville, TN",35.683404,-85.7699816
"Holladay, TN",36.1428392,-85.5433103
"Three Rivers, MI",41.9473405,-85.6315180222577
"Fordyce, AR",33.8137161,-92.4129303
"Maynardville, TN",36.2506364,-83.7974099
"Manhattan, IL",40.7902778,-73.9597222
"Hilham, TN",36.4142281,-85.4416363
"Unicoi, TN",36.1072175,-82.4440506
"Cornelius, OR",45.5198001,-123.0556202
"LAKEVILLE, PA",41.438144,-75.2765669
"Nunnelly, TN",35.8595101,-87.4691814
"Hickory Hill, Memphis, TN",35.04679375,-89.8609565966352
"Fitzroy Crossing, Australia",-18.1791813,125.5972472
"Wayland, NY",42.5678449,-77.5897139
"Oswego, IL",41.6828074,-88.3514596
"Clarksburg, CA",38.4204651,-121.5271772
"Spirit Lake, IA",43.4221843,-95.1022169
"Ferryville, WI",43.3505324,-91.1020739
"Huxley, IA",41.8949354,-93.5999266
"Centretown, Canada",45.4175628,-75.6994774
"Jim Thorpe, PA",40.8759235,-75.7324127
"Greeley, CO",40.4233142,-104.7091322
"High Shoals, GA",33.8209528,-83.5059966
"Andrews, TX",32.3187158,-102.5457155
"Hamilton, MT",46.2561815,-114.154642335142
"Morris, IL",38.6908906,-96.6707526
"Nashville, AR",33.9456692,-93.847129
"TN, TN",35.8453235688765,-86.3613048582308
"North Salem, NY",41.3348169,-73.5712374
"Tazewell, IL",40.5126429,-89.5442084
"Audubon, NJ",40.1311305,-75.422823613817
"Mt. Washington, Cincinnati, OH",39.0875609,-84.3863286
"Forest Park, GA",33.617806,-84.3483958487502
"Chicago Heights, IL",41.5062834,-87.6357079
"Marine Park, TX",32.7801295,-97.3514062
"JOELTON, TN",36.3131076,-86.8652772
"Bernardston, MA",42.6709176,-72.5495336
"West Point, GA",32.8779056,-85.1832746
"East Helena, MT",46.5896567,-111.9155461
"Jackson, MO",38.985812,-94.3616622
"Vigo, Spain",42.2376602,-8.7247205
